8930198164,24,Vader,JSBPhotography,2013-06-02 18:23:30,2013-06-02 18:23:31,"[u'star', u'wars', u'starwars', u'darthvader']",9,0,52970294@N02,52970294@N02,157,0,2010-08-13 12:29:49,2010-08-13 12:22:54,87,
8930110066,25,Zoológico de São Paulo,Michael S Guimarães,2013-06-02 18:21:38,2013-06-02 18:21:43,"[u'aves', u'pretoebranco', u'pb', u'blackandwhite']",7,0,61640111@N06,61640111@N06,452,1,2011-09-04 18:07:32,2011-04-10 17:46:26,105,
8923030683,26,Eclipse,Black and White Fine Art,2013-06-02 07:38:15,2013-06-02 18:21:37,"[u'puertorico', u'sanjuan', u'silverefexpro2', u'streetphotography']",24,7,66623891@N02,66623891@N02,393,1,2011-08-21 07:02:06,2011-08-21 06:43:58,1393,
8930096908,27,Homeless,luka62,2013-06-02 18:11:07,2013-06-02 18:21:19,[],3,0,46365350@N02,46365350@N02,99,0,2010-01-09 12:00:06,2010-01-09 11:34:56,76,
8929463803,28,Flamingos,PMillera4,2013-06-02 18:16:37,2013-06-02 18:16:46,"[u'flamingo', u'orange', u'bird', u'animal']",6,0,48227962@N04,48227962@N04,3108,1,2010-03-08 16:57:48,2010-03-08 16:48:47,273,
8929470093,29,Forks,PMillera4,2013-06-02 18:16:35,2013-06-02 18:16:45,"[u'forks', u'cutlery', u'fork', u'blackandwhite']",3,0,48227962@N04,48227962@N04,3108,1,2010-03-08 16:57:48,2010-03-08 16:48:47,273,
8930098354,30,Firestarter (Poi),Perulli Photography (M.Perulli),2013-06-02 18:15:47,2013-06-02 18:15:57,"[u'poi', u'd\xfcsseldorf', u'blue', u'fire']",4,0,61000746@N03,61000746@N03,1183,1,2011-03-25 08:28:29,2011-03-25 08:19:11,139,
8929459161,31,~ Jade Williams,Fallen Angel Studio©,2013-06-02 18:15:21,2013-06-02 18:15:34,"[u'jade', u'williams', u'bart', u'r']",46,2,20279033@N02,20279033@N02,638,1,2008-10-10 19:55:36,2007-11-11 20:06:43,154,
8929750278,32,faro porto di Genova,carmedimaria,2013-06-02 17:26:33,2013-06-02 18:11:26,[],0,0,58563128@N08,58563128@N08,31,0,2011-01-25 16:33:03,2011-01-18 15:13:22,7,
8929461801,33,Autumn's Hands,charlesbrookscellistphotographer,2013-06-02 18:08:41,2013-06-02 18:08:41,"[u'botanicalgardens', u'autumn', u'leaves', u'red']",9,2,50138555@N00,50138555@N00,26,0,2007-06-21 07:14:11,2007-01-29 13:56:44,161,
8896953855,34,Alone,mdniaz,2013-05-30 21:34:56,2013-06-02 18:08:35,[],9,2,88642102@N02,88642102@N02,196,0,2012-10-14 22:13:04,2012-10-14 21:17:14,2,
8930036444,35,road to ocean,boomtown525,2013-06-02 18:07:57,2013-06-02 18:08:03,"[u'hasselblad', u'503cx', u'cf80mm', u'kodak']",12,3,24822521@N05,24822521@N05,322,1,2011-02-07 22:27:38,2008-03-19 18:33:33,72,
8930004884,36,,Dom Read,2013-06-02 18:07:28,2013-06-02 18:07:33,[],14,2,79647614@N08,79647614@N08,167,1,2012-04-28 15:45:48,2012-04-28 15:31:34,189,
8923739106,37,Musico Callejero,Samy Collazo,2013-06-02 07:49:00,2013-06-02 18:07:23,"[u'puertorico', u'sanjuan', u'samycollazo', u'street']",46,12,29184928@N02,29184928@N02,1039,1,2008-08-10 15:07:52,2008-08-02 23:42:52,4173,
8929989780,38,Like a colorful dream,Tƒoto,2013-06-02 18:00:08,2013-06-02 18:06:50,"[u'flower', u'colorful', u'macro', u'd7000']",32,5,24191702@N03,24191702@N03,539,1,2008-03-16 14:09:10,2008-02-27 17:58:29,570,
8930003828,39,Beautiful morning,azirull amin aripin,2013-06-02 18:04:59,2013-06-02 18:05:00,"[u'malaysia', u'kelantan', u'tumpat', u'seascape']",10,1,22291641@N04,22291641@N04,246,1,2011-12-04 08:19:03,2007-12-30 03:23:52,706,
8929423187,40,What dwells inside my garage,Manfred Barba PHOTOGRAPHY,2013-06-02 18:04:38,2013-06-02 18:04:46,"[u'hands', u'photography', u'composite', u'conceptual']",13,1,40615945@N04,40615945@N04,339,1,2011-03-13 14:25:52,2009-07-20 03:20:44,98,
8928096131,41,Grotten van Remouchamps,dshmelev,2013-06-02 15:30:23,2013-06-02 18:01:06,"[u'remouchamps', u'belgium', u'dmitryshmelev']",3,1,78408718@N00,78408718@N00,249,1,2005-12-07 23:44:07,2005-12-07 23:37:34,38,
8929960728,42,Segóvia 05,SMA200768,2013-06-02 18:00:13,2013-06-02 18:00:22,"[u'spain', u'espanha', u'seg\xf3via', u'travel']",23,1,61605176@N02,61605176@N02,434,1,2011-04-10 20:38:38,2011-04-10 20:33:04,788,
8929264279,43,"Parque Independencia, Tandil Buenos Aires",Celomar,2013-06-02 17:45:23,2013-06-02 17:59:26,"[u'tandil', u'parque', u'independencia', u'buenos']",0,0,58384294@N02,58384294@N02,114,0,2011-01-16 16:59:24,2011-01-16 16:42:46,140,
8929844432,44,rusty,rael11ld,2013-06-02 17:40:23,2013-06-02 17:59:24,[],0,0,90552259@N03,90552259@N03,790,1,2012-11-28 04:52:53,2012-11-28 04:43:24,30,
8929815732,45,rusty,rael11ld,2013-06-02 17:35:45,2013-06-02 17:59:16,[],0,0,90552259@N03,90552259@N03,790,1,2012-11-28 04:52:53,2012-11-28 04:43:24,30,
8929333649,46,DSCN0149,Earth Guardian Angel,2013-06-02 17:58:25,2013-06-02 17:58:27,[],9,0,89836309@N02,89836309@N02,320,1,2012-11-08 18:01:21,2012-11-08 15:55:37,85,
8929315135,47,Elvis,Eugene Lagana,2013-06-02 17:52:25,2013-06-02 17:57:17,"[u'elvis', u'west', u'milford', u'equestrian']",32,0,54528761@N07,54528761@N07,194,1,2010-10-03 23:54:57,2010-10-03 21:22:58,24,
8929221309,48,Let it rain,Imscenergy,2013-06-02 17:38:06,2013-06-02 17:55:40,"[u'letitrain', u'rain', u'rainparadise', u'smelltherain']",9,3,48165683@N08,48165683@N08,51,0,2012-04-09 23:23:00,2010-03-05 11:31:14,204,
8926277063,49,Spring,VenhuizenM,2013-06-02 12:53:00,2013-06-02 17:53:39,"[u'd3100', u'50mm', u'f18', u'flower']",8,2,91952517@N04,91952517@N04,35,0,2013-01-06 13:23:00,2013-01-06 13:06:35,7,
8926276671,50,Spring,VenhuizenM,2013-06-02 12:53:01,2013-06-02 17:53:38,"[u'd3100', u'50mm', u'f18', u'flower']",4,3,91952517@N04,91952517@N04,35,0,2013-01-06 13:23:00,2013-01-06 13:06:35,7,
8929251253,51,[1000 Strangers] #49 (60) Christian & Stefano,Anh Tu Nguyen Photography,2013-06-02 17:42:52,2013-06-02 17:52:48,[],0,0,7933174@N07,7933174@N07,421,1,2010-10-05 07:27:50,2007-04-22 20:56:00,1207,
